STATE,COUNTY,MUNICIPALITY,LATITUDE,LONGITUDE,COLLECTOR,DATE COLLECTED,TRAP TYPE,DATE TRAP LAST SERVICED,HOST PLANT,FAMILY,GENUS,SPECIES,DETERMINER,DETERMINED DATE
California,San Mateo,REDWOOD CITY,,,LOUX,2001-02-28,,,Citrus limon,Aleyrodidae,Aleurothrixus,floccosus,"Gill, Raymond",2001-05-03
California,Santa Barbara,Santa Maria,,,T. Donlon,2005-09-29,,,Citrus paradisi,Aleyrodidae,Aleurothrixus,floccosus,"Watson, Gillian",2005-10-03
California,Santa Barbara,ELWOOD,,,LUNA,1999-10-13,,,Citrus sinensis,Aleyrodidae,Aleurothrixus,floccosus,"Gill, Raymond",2000-03-29
California,Santa Barbara,ELWOOD,,,LUNA,1999-10-13,,,Citrus sinensis,Aleyrodidae,Aleurothrixus,floccosus,"Gill, Raymond",2000-03-29
California,Santa Clara,MILPITAS,,,,2003-04-28,,,Citrus sinensis,Aleyrodidae,Aleurothrixus,floccosus,"Gill, Raymond",2003-04-30
California,Ventura,CAMARILLO,,,NEKIC,1994-09-07,,,Citrus sp.,Aleyrodidae,Aleurothrixus,floccosus,"Gill, Raymond",1994-11-02
California,Monterey,CARMEL VALLEY,,,OLIVER,1991-07-29,,,Salix sp.,Aleyrodidae,Aleyrodes,amnicola,"Gill, Raymond",1991-08-06
California,Alameda,HAYWARD,,,PEEK,1990-10-25,,,Heteromeles arbutifolia,Aleyrodidae,Aleyrodes,pruinosum,"Gill, Raymond",1990-11-01
California,Contra Costa,BERKELEY,,,CASE,1991-05-29,,,Heteromeles sp.,Aleyrodidae,Aleyrodes,pruinosum,"Gill, Raymond",1991-06-06
California,Calaveras,BIG TREES,,,NORFOLD/KERSTAN,1992-08-13,,,,Aleyrodidae,Aleyrodes,spiraeoides,"Gill, Raymond",1992-09-29
California,Fresno,FIVE POINTS,,,RENNA,1992-06-01,,,Solanum dulcamara,Aleyrodidae,Aleyrodes,spiraeoides,"Gill, Raymond",1992-06-23
California,Fresno,FRESNO,,,SAVORY,1992-06-12,,,Capsicum sp.,Aleyrodidae,Aleyrodes,spiraeoides,"Gill, Raymond",1992-07-06
California,Humboldt,FIELDBROOK,,,HAGGARD,2000-02-22,,,Rhododendron sp.,Aleyrodidae,Aleyrodes,spiraeoides,"Gill, Raymond",2000-09-26
California,Mendocino,CALPELLA,,,XEROGEANES,1991-01-13,,,Lippia sp.,Aleyrodidae,Aleyrodes,spiraeoides,"Gill, Raymond",1991-01-18
California,Merced,Merced,,,Buchholz,2012-05-29,,,Iris sp.,Aleyrodidae,Aleyrodes,spiraeoides,"Watson, Gillian",2012-05-31
California,Merced,Merced,,,Buchholz,2012-05-29,,,Iris sp.,Aleyrodidae,Aleyrodes,spiraeoides,"Watson, Gillian",2012-05-31
California,Merced,LOS BANOS,,,CASTELLANO,1992-06-10,,,Lycopersicon sp.,Aleyrodidae,Aleyrodes,spiraeoides,"Gill, Raymond",1992-06-30
California,Monterey,BIG SUR,,,COTONAS/OLIVER,1988-08-16,,,,Aleyrodidae,Aleyrodes,spiraeoides,"Gill, Raymond",1988-08-24
California,Monterey,CARMEL VALLEY,,,OLIVER,1992-10-02,,,Ceanothus sp.,Aleyrodidae,Aleyrodes,spiraeoides,"Gill, Raymond",1992-11-24
California,Monterey,San Lucas,,,OLIVER,1992-10-07,,,Xanthium canadense,Aleyrodidae,Aleyrodes,spiraeoides,"Gill, Raymond",1992-12-01
California,Monterey,SAN ARDO,,,OLIVER/RAMIREZ,2001-08-20,,,Solanum tuberosum,Aleyrodidae,Aleyrodes,spiraeoides,"Gill, Raymond",2002-01-08
California,Monterey,SAN ARDO,,,OLIVER,2001-08-31,,,Solanum tuberosum,Aleyrodidae,Aleyrodes,spiraeoides,"Gill, Raymond",2001-09-27
California,Orange,LAGUNA BEACH,,,WHITE,1989-08-01,,,Myoporum sp.,Aleyrodidae,Aleyrodes,spiraeoides,"Gill, Raymond",1989-08-07
California,Riverside,CHULA VISTA,,,ROUHOTAS,1990-09-08,,,,Aleyrodidae,Aleyrodes,spiraeoides,"Gill, Raymond",1990-09-16
California,Riverside,RIVERSIDE,,,"ROUHOTAS, SR.",1991-04-24,,,Citrus limon,Aleyrodidae,Aleyrodes,spiraeoides,"Sorensen, John",1991-07-02
California,Sacramento,ELK GROVE,,,THOMPSON,1995-09-08,,,Fragaria sp.,Aleyrodidae,Aleyrodes,spiraeoides,"Gill, Raymond",1995-11-29
California,Sacramento,GALT,,,THOMPSON,1997-08-06,,,Sonchus sp.,Aleyrodidae,Aleyrodes,spiraeoides,"Gill, Raymond",1997-09-30
California,San Bernardino,REDLANDS,,,,1988-09-13,,,Nicotiana glauca,Aleyrodidae,Aleyrodes,spiraeoides,"Gill, Raymond",1988-09-23
California,San Diego,CHULA VISTA,,,KENYON,1988-10-26,,,,Aleyrodidae,Aleyrodes,spiraeoides,"Gill, Raymond",1988-11-01
California,San Diego,,,,,1987-12-11,,,,Aleyrodidae,Aleyrodes,spiraeoides,"Gill, Raymond",1987-12-14
California,San Diego,Point Loma,,,KELLUM,1991-07-16,,,Citrus sp.,Aleyrodidae,Aleyrodes,spiraeoides,"Gill, Raymond",1991-07-23
California,San Diego,CARLSBAD,,,KENYON,1988-07-15,,,Lantana sp.,Aleyrodidae,Aleyrodes,spiraeoides,"Sorensen, John",1988-08-01
California,San Joaquin,MANTECA,,,GIESING,1988-10-18,,,Polygonum sp.,Aleyrodidae,Aleyrodes,spiraeoides,"Gill, Raymond",1988-10-28
California,San Joaquin,MANTECA,,,GIESING,1990-07-19,,,Eucalyptus  sp.,Aleyrodidae,Aleyrodes,spiraeoides,"Gill, Raymond",1990-07-26
California,San Joaquin,,,,,1987-09-23,,,,Aleyrodidae,Aleyrodes,spiraeoides,"Gill, Raymond",1987-09-23
California,San Joaquin,BANTA,,,ALLAN,1998-10-14,,,Fragaria sp.,Aleyrodidae,Aleyrodes,spiraeoides,"Gill, Raymond",1999-01-27
California,San Luis Obispo,Parkfield,,,HQ,2008-07-29,,,Vitis sp.,Aleyrodidae,Aleyrodes,spiraeoides,"Watson, Gillian",2008-07-30
California,San Luis Obispo,,,,,1987-07-03,,,,Aleyrodidae,Aleyrodes,spiraeoides,"Gill, Raymond",1987-07-06
California,San Luis Obispo,,,,,1987-08-24,,,,Aleyrodidae,Aleyrodes,spiraeoides,"Gill, Raymond",1987-08-24
California,San Luis Obispo,,,,,1987-07-27,,,,Aleyrodidae,Aleyrodes,spiraeoides,"Gill, Raymond",1987-07-28
California,San Luis Obispo,,,,,1987-08-31,,,,Aleyrodidae,Aleyrodes,spiraeoides,"Gill, Raymond",1987-09-01
California,San Luis Obispo,,,,,1987-08-05,,,,Aleyrodidae,Aleyrodes,spiraeoides,"Gill, Raymond",1987-08-06
California,San Luis Obispo,,,,,1987-07-31,,,,Aleyrodidae,Aleyrodes,spiraeoides,"Gill, Raymond",1987-08-03
California,San Luis Obispo,,,,,1988-06-10,,,,Aleyrodidae,Aleyrodes,spiraeoides,"Gill, Raymond",1988-06-15
California,San Luis Obispo,SAN LUIS OBISPO,,,LITTLE,1999-01-29,,,Alstroemeria sp,Aleyrodidae,Aleyrodes,spiraeoides,"Gill, Raymond",1999-04-12
California,Santa Barbara,Santa Maria,,,Jerry Davidson/Larry Moir,2003-06-24,VMB Trap,,Vitis sp.,Aleyrodidae,Aleyrodes,spiraeoides,"Gill, Raymond",2003-07-09
California,Santa Barbara,SUMMERLAND,,,DAVIDSON,1989-11-08,,,Myoporum sp.,Aleyrodidae,Aleyrodes,spiraeoides,"Gill, Raymond",1989-11-20
California,Solano,DAVIS,,,ERWIN,1992-09-09,,,Lycopersicon sp.,Aleyrodidae,Aleyrodes,spiraeoides,"Gill, Raymond",1992-10-29
California,Sutter,YUBA CITY,,,WILSON,1993-07-07,,,Sonchus sp.,Aleyrodidae,Aleyrodes,spiraeoides,"Gill, Raymond",1993-07-12
California,Sutter,MERIDIAN,,,,1993-07-19,,,Sonchus sp.,Aleyrodidae,Aleyrodes,spiraeoides,"Gill, Raymond",1993-09-16
California,Sutter,YUBA CITY,,,STELMOK,1995-08-03,,,Lycopersicon sp.,Aleyrodidae,Aleyrodes,spiraeoides,"Gill, Raymond",1995-08-24
California,Yolo,DAVIS,,,CLARK,1988-08-31,,,Belamcanda chinensis,Aleyrodidae,Aleyrodes,spiraeoides,"Gill, Raymond",1988-09-01
California,Fresno,SANGER,,,SMITH,1996-09-30,,,Gossypium sp.,Aleyrodidae,Bemisia,argentifolii,"Gill, Raymond",1996-10-17
California,Imperial,,,,HERNANDEZ,2002-03-22,,,Bauhinia sp.,Aleyrodidae,Bemisia,argentifolii,"Gill, Raymond",2002-04-09
California,Imperial,EL CENTRO,,,ARELLANO,2002-03-25,,,Bauhinia sp.,Aleyrodidae,Bemisia,argentifolii,"Gill, Raymond",2002-04-05
California,Imperial,CALEXICO,,,HERNANDEZ,2002-04-01,,,,Aleyrodidae,Bemisia,argentifolii,"Gill, Raymond",2002-04-09
California,Imperial,CALEXICO,,,ARELLANO,2002-07-15,,,Bauhinia sp.,Aleyrodidae,Bemisia,argentifolii,"Gill, Raymond",2002-09-17
California,Imperial,Calexico,,,E. Lopez,2003-12-03,,,Citrus sp.,Aleyrodidae,Bemisia,argentifolii,"Gill, Raymond",2003-12-08
California,Riverside,HEMET,,,REEVES,1996-09-06,,,,Aleyrodidae,Bemisia,argentifolii,"Gill, Raymond",1996-09-26
California,Mendocino,,,,,1988-03-10,,,,Aleyrodidae,Bemisia,berbericola,"Gill, Raymond",1988-03-14
California,Sonoma,CLOVERDALE,,,WESTOBY,1992-03-12,,,Laurus nobilis,Aleyrodidae,Bemisia,berbericola,"Gill, Raymond",1992-03-23
California,Yolo,DAVIS,,,DREISTADT,1990-06-19,,,Umbellularia californica,Aleyrodidae,Bemisia,berbericola,"Gill, Raymond",1990-06-27
California,Alameda,SAN LEANDRO,,,GONSALVES,1991-11-21,,,Euphorbia pulcherrima,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-11-25
California,Colusa,COLUSA,,,SCARDACI/BROWN,1992-01-21,,,Euphorbia pulcherrima,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1992-01-23
California,Fresno,FIVE POINTS,,,SMITH,1992-09-11,,,Lycopersicon sp.,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1992-11-10
California,Fresno,Mendota,,,COVIELLO,1992-09-22,,,Brassica oleracea,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1992-11-16
California,Fresno,FRESNO,,,GONZALES,1992-09-23,,,Hibiscus sp.,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1992-11-16
California,Humboldt,BRICELAND,,,DOLF,1992-07-09,,,,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1992-08-19
California,Imperial,Winterhaven,,,Victor Huezo,2005-04-15,,,Cucumis melo,Aleyrodidae,Bemisia,tabaci,"Kerr, Peter",2005-05-05
California,Imperial,Winterhaven,,,Victor Huezo,2005-04-15,,,Citrullus lanatus lanatus,Aleyrodidae,Bemisia,tabaci,"Kerr, Peter",2005-05-05
California,Imperial,Brawley,,,Victor Huezo,2005-04-18,,,Cucurbita pepo,Aleyrodidae,Bemisia,tabaci,"Kerr, Peter",2005-05-05
California,Imperial,EL CENTRO,,,NATWICK,1987-12-04,,,Zea mays,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1987-12-09
California,Imperial,Seeley,,,CARSON,1991-11-22,,,Daucus carota,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-12-03
California,Imperial,HOLTVILLE,,,BALL,1992-07-14,,,,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1992-10-19
California,Kern,BAKERSFIELD,,,DAOUD,1993-07-12,,,Gossypium sp.,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1993-09-08
California,Kern,BAKERSFIELD,,,DAOUD,1992-08-19,,,Gossypium sp.,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1992-10-15
California,Kern,BAKERSFIELD,,,DAOUD,1992-08-19,,,Gossypium sp.,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1992-10-15
California,Kern,BAKERSFIELD,,,DAOUD,1992-08-19,,,Gossypium sp.,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1992-10-15
California,Kern,OILDALE,,,HOLLAND,1992-07-07,,,Euphorbia pulcherrima,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1992-07-29
California,Kern,OILDALE,,,HOLLAND,1991-11-15,,,Euphorbia pulcherrima,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-11-20
California,Kern,WASCO,,,HOLLAND,1991-11-22,,,Lactuca sp.,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-11-27
California,Kern,SHAFTER,,,STATEN,1992-10-07,,,Gossypium sp.,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1992-11-24
California,Kern,BAKERSFIELD,,,KUEHN,1993-08-23,,,,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1993-10-26
California,Kings,HANFORD,,,BEEBOUT,1991-11-26,,,Brassica oleracea,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-12-03
California,Kings,HANFORD,,,BEEBOUT,1991-11-26,,,Brassica oleracea,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-12-03
California,Kings,HANFORD,,,LEBANON,1992-10-26,,,Brassica oleracea,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1992-12-09
California,Kings,HANFORD,,,BRESSLER,1993-10-01,,,Gossypium sp.,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1993-12-14
California,Kings,HANFORD,,,BEEBOUT,1991-11-26,,,Brassica oleracea,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-12-03
California,Kings,HANFORD,,,BEEBOUT,1991-11-26,,,Brassica oleracea,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-12-03
California,Monterey,CHUALAR,,,OLIVER,1991-11-08,,,Raphanus sativus,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-11-25
California,Riverside,MECCA,,,KREGL,1991-09-05,,,Vitis sp.,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-09-17
California,Riverside,MECCA,,,KREGL,1991-09-05,,,Vitis sp.,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-09-17
California,Riverside,BLYTHE,,,EVERLING,1991-09-16,,,,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-09-19
California,Riverside,THERMAL,,,SCHRADER,1991-09-06,,,Medicago sativa,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-09-17
California,Riverside,Blythe,,,Lewis Funk,2005-04-14,,,,Aleyrodidae,Bemisia,tabaci,"Kerr, Peter",2005-04-26
California,Riverside,,,,Lewis Funk,2005-04-20,,,Citrullus lanatus lanatus,Aleyrodidae,Bemisia,tabaci,"Kerr, Peter",2005-05-16
California,Riverside,,,,Lewis Funk,2005-04-21,,,Citrullus lanatus lanatus,Aleyrodidae,Bemisia,tabaci,"Kerr, Peter",2005-05-06
California,Riverside,,,,Lewis Funk,2005-04-21,,,Citrullus lanatus lanatus,Aleyrodidae,Bemisia,tabaci,"Kerr, Peter",2005-05-06
California,Riverside,BLYTHE,,,,1991-06-12,,,Cucumis melo,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-06-20
California,Riverside,BLYTHE,,,DONAGHE,1991-06-21,,,Cucumis melo,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-07-03
California,Riverside,NORTH SHORE,,,LOMELI,1991-09-06,,,,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-09-17
California,Riverside,THERMAL,,,SCHRADER,1991-09-06,,,Medicago sativa,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-09-17
California,Riverside,MECCA,,,SCHRADER,1991-09-09,,,Citrus sp.,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-09-17
California,Riverside,THERMAL,,,KREGL/SCHRADER,1991-09-09,,,Gossypium sp.,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-09-17
California,Riverside,INDIO,,,KUEGL/LOMET,1991-09-10,,,Cucurbita sp.,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-09-17
California,Riverside,INDIO,,,KREGL/LOMET,1991-09-10,,,Cucurbita sp.,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-09-17
California,Riverside,MECCA,,,SCHRADER,1991-09-11,,,Heliotropium sp.,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-09-17
California,Riverside,MECCA,,,SCHRADER,1991-09-11,,,,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-09-17
California,Riverside,THERMAL,,,SCHRADER,1991-09-11,,,Zea mays,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-09-17
California,Riverside,THERMAL,,,SCHRADER,1991-09-11,,,Convolvulus arvensis,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-09-17
California,Riverside,COACHELLA,,,KREGL/SCHRADER,1991-09-12,,,Abelmoschus esculentus,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-09-17
California,Riverside,LA QUINTA,,,KREGL,1991-09-17,,,Antigonon leptopus,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-10-04
California,Riverside,LA QUINTA,,,KREGL,1991-09-17,,,Antigonon leptopus,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-10-04
California,Riverside,MECCA,,,SCHRODER,1991-09-24,,,Euphorbia maculata,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-10-03
California,Riverside,MECCA,,,SCHRODER,1991-09-24,,,Erigeron canadensis,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-10-03
California,Riverside,MECCA,,,SCHRODER,1991-09-24,,,,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-10-03
California,Riverside,RIVERSIDE,,,REEVES,1991-10-08,,,Euphorbia pulcherrima,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-10-17
California,Riverside,THERMAL,,,REEVES/BAAUMEUR,1991-10-09,,,Zea mays,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-10-17
California,Riverside,THERMAL,,,REEVES/KREGL,1991-10-09,,,,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-10-17
California,Riverside,NORTH SHORE,,,REEVES/KREGL,1991-10-09,,,Ficus sp.,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-10-17
California,Riverside,NORTH SHORE,,,REEVES/BAAUMEUR,1991-10-09,,,Colocasia sp.,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-10-17
California,Riverside,NORTH SHORE,,,REEVES/BAAUMEUR,1991-10-09,,,Begonia sp,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-10-17
California,Riverside,Niland,,,GRUNNETT,1991-10-24,,,Citrus sp.,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-10-29
California,Riverside,BLYTHE,,,REEVES/DONAGHE,1991-10-31,,,Arachis hypogaea,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-11-05
California,Riverside,MECCA,,,KREGL,1991-11-21,,,Euphorbia supina,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-11-25
California,San Bernardino,Big River,,,Lewis Funk & John Nelson,2005-04-15,,,Cucurbita maxima,Aleyrodidae,Bemisia,tabaci,"Kerr, Peter",2005-04-26
California,San Bernardino,SAN DIEGO,,,KELLUM,1992-12-18,,,Convolvulus sp.,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1993-01-26
California,San Mateo,HALF MOON BAY,,,POSS,2000-07-13,,,Brassica oleracea,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",2001-02-09
California,Sutter,MERIDIAN,,,MCKEE,1992-10-27,,,Cucurbita sp.,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1992-12-08
California,Sutter,MERIDIAN,,,MCKEE,1992-10-28,,,,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1992-12-09
California,Sutter,MERIDIAN,,,MCKEE,1992-10-28,,,Citrullus lanatus,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1992-12-09
California,Sutter,YUBA CITY,,,WILSON,1992-11-12,,,,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1992-12-15
California,Sutter,YUBA CITY,,,MCKEE,1992-11-05,,,Malva sp.,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1992-12-15
California,Sutter,YUBA CITY,,,MCKEE,1992-12-10,,,Malva sp.,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1992-12-15
California,Tulare,SEVILLE,,,HAINES,1991-11-14,,,,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-11-22
California,Tulare,GROSHEN,,,HAINES,1991-11-19,,,Gossypium sp.,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-11-26
California,Yolo,WOODLAND,,,GODFREY,1992-11-09,,,Euphorbia pulcherrima,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1992-12-15
California,Fresno,,,,Ken Wintz,2013-10-01,,,Daucus carota,Aleyrodidae,Bemisia,tabaci group,"von Ellenrieder, Natalia",2013-10-02
California,Kings,,,,HOMEONER,2007-12-10,,,,Aleyrodidae,Bemisia,tabaci group,"Watson, Gillian",2007-12-17
California,Fresno,FRESNO,,,,1996-04-26,,,Citrus sp.,Aleyrodidae,Dialeurodes,citri,"Gill, Raymond",1996-05-17
California,Orange,IRVINE,,,PENROSE,1996-04-16,,,Citrus sinensis,Aleyrodidae,Dialeurodes,citri,"Gill, Raymond",1996-05-14
California,Riverside,DE LUZ,,,CHANDLER,2001-03-27,,,Citrus limon,Aleyrodidae,Dialeurodes,citri,"Gill, Raymond",2001-04-25
California,Sacramento,SACRAMENTO,,,MEHLER,1991-03-11,,,Gardenia sp.,Aleyrodidae,Dialeurodes,citri,"Gill, Raymond",1991-03-12
California,San Diego,SAN DIEGO,,,MOSS,1987-07-14,,,Citrus sp.,Aleyrodidae,Dialeurodes,citri,"Gill, Raymond",1987-08-03
California,San Diego,JAMUL,,,GARDNER,1987-12-04,,,Citrus sinensis,Aleyrodidae,Dialeurodes,citri,"Gill, Raymond",1987-12-14
California,San Diego,OCEANSIDE,,,MEADE,1989-10-26,,,Citrus sinensis,Aleyrodidae,Dialeurodes,citri,"Gill, Raymond",1989-11-02
California,San Diego,,,,,1987-08-06,,,,Aleyrodidae,Dialeurodes,citri,"Gill, Raymond",1987-08-14
California,San Diego,,,,,1987-12-07,,,,Aleyrodidae,Dialeurodes,citri,"Gill, Raymond",1987-12-08
California,San Diego,,,,,1987-12-07,,,,Aleyrodidae,Dialeurodes,citri,"Gill, Raymond",1987-12-08
California,San Diego,SAN DIEGO,,,KELLUM,1993-02-03,,,Citrus sp.,Aleyrodidae,Dialeurodes,citri,"Gill, Raymond",1993-02-16
California,Santa Clara,,,,WILLIAMS,1989-09-07,,,Punica sp.,Aleyrodidae,Dialeurodes,citri,"Gill, Raymond",1989-09-14
California,Santa Clara,,,,,1987-11-16,,,,Aleyrodidae,Dialeurodes,citri,"Gill, Raymond",1987-11-17
California,Santa Clara,,,,,1988-04-20,,,,Aleyrodidae,Dialeurodes,citri,"Gill, Raymond",1988-04-21
California,Santa Clara,,,,,1988-05-29,,,,Aleyrodidae,Dialeurodes,citri,"Gill, Raymond",1988-06-03
California,Santa Clara,SANTA CLARA,,,CLARK,1989-11-21,,,Citrus sp.,Aleyrodidae,Dialeurodes,citri,"Gill, Raymond",1989-11-30
California,Santa Clara,SAN JOSE,,,CALSO,2001-08-27,,,Citrus sinensis,Aleyrodidae,Dialeurodes,citri,"Gill, Raymond",2001-09-04
California,Sutter,MARYSVILLE,,,STELMOK,1996-04-23,,,Citrus sp.,Aleyrodidae,Dialeurodes,citri,"Gill, Raymond",1996-05-14
California,Ventura,BARDSDALE,,,MARTEL,1992-08-11,,,Citrus sinensis,Aleyrodidae,Dialeurodes,citri,"Gill, Raymond",1992-10-06
California,Yolo,Davis,,,"lawson, michelle & Pickett",2013-11-23,,,Citrus sp.,Aleyrodidae,Dialeurodes,citri,"Watson, Gillian",2013-11-25
California,Riverside,DE LUZ,,,CHANDLER,2001-03-27,,,Citrus limon,Aleyrodidae,Paraleyrodes,minei,"Gill, Raymond",2001-04-25
California,Santa Barbara,Santa Barbara,,,Joe Karl,2007-05-28,,,Persea americana,Aleyrodidae,Paraleyrodes,minei,"Watson, Gillian",2007-05-30
California,Santa Barbara,SUMMERLAND,,,ALBA,1999-09-30,,,Citrus limon,Aleyrodidae,Paraleyrodes,minei,"Gill, Raymond",2000-05-15
California,Santa Barbara,SANTA BARBARA,,,VASQUEZ,1999-09-29,,,Citrus sinensis,Aleyrodidae,Paraleyrodes,minei,"Gill, Raymond",2000-05-12
California,Santa Clara,MILPITAS,,,,2003-04-28,,,Citrus sinensis,Aleyrodidae,Paraleyrodes,minei,"Gill, Raymond",2003-04-30
California,Kings,AVENAL,,,BOOKOUT,1991-07-22,,,Prunus lyoni,Aleyrodidae,Pealius,kelloggi,"Gill, Raymond",1991-07-30
California,San Luis Obispo,,,,,1987-09-24,,,,Aleyrodidae,Pealius,kelloggi,"Gill, Raymond",1987-09-25
California,Santa Barbara,Santa Barbara,,,Guy Tingos,2004-03-15,,,Prunus lyonii,Aleyrodidae,Pealius,kelloggi,"Gill, Raymond",2004-03-23
California,Alameda,FREMONT,,,LAUSE,1990-11-14,,,Citrus limon,Aleyrodidae,Siphoninus,phillyreae,"Gill, Raymond",1990-11-20
California,Alameda,ORINDA,,,NEWEY,1990-08-22,,,Fraxinus sp.,Aleyrodidae,Siphoninus,phillyreae,"Sorensen, John",1990-09-27
California,Alameda,,,,BOTELHO,1990-10-30,,,Citrus sinensis,Aleyrodidae,Siphoninus,phillyreae,"Gill, Raymond",1990-11-02
California,Alameda,PLEASANTON,,,PIESLAK,1990-08-20,,,Fraxinus sp.,Aleyrodidae,Siphoninus,phillyreae,"Gill, Raymond",1990-08-30
California,Alameda,LIVERMORE,,,BOTELHO,1990-09-04,,,Fraxinus velutina,Aleyrodidae,Siphoninus,phillyreae,"Gill, Raymond",1990-09-10
California,Alameda,FREMONT,,,MYERS,1990-10-16,,,Fraxinus sp.,Aleyrodidae,Siphoninus,phillyreae,"Gill, Raymond",1990-10-19
California,Butte,CHICO,,,EWING,1990-12-17,,,,Aleyrodidae,Siphoninus,phillyreae,"Gill, Raymond",1990-12-17
California,Calaveras,SAN ANDREAS,,,KERSTAN,1991-09-10,,,Crataegus sp.,Aleyrodidae,Siphoninus,phillyreae,"Gill, Raymond",1991-09-12
California,Calaveras,LA CONTENTA,,,KERSTAN,1991-09-10,,,Fraxinus sp.,Aleyrodidae,Siphoninus,phillyreae,"Gill, Raymond",1991-09-12
California,Calaveras,VALLEY SPRINGS,,,KERSTAN,1991-09-20,,,Punica sp.,Aleyrodidae,Siphoninus,phillyreae,"Gill, Raymond",1991-09-27
California,Calaveras,DOUGLAS FLAT,,,KERSTAN,1991-09-23,,,Punica sp.,Aleyrodidae,Siphoninus,phillyreae,"Gill, Raymond",1991-09-30
California,Calaveras,VALLECITO,,,KERSTAN,1991-09-23,,,Punica sp.,Aleyrodidae,Siphoninus,phillyreae,"Gill, Raymond",1991-09-30
California,Calaveras,ALTAVILLE,,,KERSTAN,1991-09-24,,,Punica sp.,Aleyrodidae,Siphoninus,phillyreae,"Gill, Raymond",1991-09-30
