"mean","cil","ciu","rhat","params"
-1.27378114376036,-12.9407366905703,11.1335737752014,1.54509203679667,"alpha[326]"
-1.22247376731183,-12.8688765629651,11.3425610173055,1.54900770475283,"alpha[327]"
-1.15003526381804,-12.8009503746867,11.3925858195531,1.54848240315479,"alpha[328]"
-1.07888633270606,-12.8310820456934,11.3684271902327,1.54400873693191,"alpha[329]"
-1.12326508776344,-12.724478085238,11.4618241011532,1.54589952245036,"alpha[330]"
-1.66653995457767,-13.1910927904439,10.7064286052383,1.55759577273803,"alpha[331]"
-1.22115788956603,-12.8920399670155,11.271363011569,1.54524842742426,"alpha[332]"
-1.26545231843345,-12.8935640523785,11.17356587983,1.562160068344,"alpha[333]"
-1.37078703933266,-12.9507662075614,11.075173868499,1.5552281216097,"alpha[334]"
-1.11644207937889,-12.7867626107775,11.4618547691255,1.54224222390297,"alpha[335]"
-1.30911123065316,-12.9182073120348,11.2793633360736,1.55612129883777,"alpha[336]"
-1.3059352969302,-12.9339882650672,11.2161564210107,1.5551220228213,"alpha[337]"
-1.11929839174456,-12.7731843701266,11.4567159130161,1.54344524578116,"alpha[338]"
-1.13514132851022,-12.77786377595,11.3762890169002,1.54667278447952,"alpha[339]"
0.737723561918619,0.195105966918978,1.30054248279564,0.999940656424187,"beta1"
-0.0107466058530792,-0.540722173222705,0.5508824918523,1.00025610851387,"beta2"
0.10116224372431,-0.653315451577682,0.856014399757431,1.00014909072882,"beta3"
0.482982805906286,0.0884936268777666,0.866865912492851,0.999976906821542,"beta4"
-1.51470302023775,-3.05805319802898,-0.0617260367900602,0.999917415161099,"beta5"
-0.852550204370724,-2.55665108030423,0.871417751795077,1.00004201654135,"beta6"
-0.497590880549329,-0.983342606676287,-0.0368512442360688,1.00026661513571,"beta7"
-0.129432592358703,-0.779575944025258,0.530534866259,1.00087116854084,"beta8"
-4.27208659078892,-16.403385273771,6.86594702819989,1.57737104838025,"mu"
